cod;nome;período;valor
27;AL;2012;9.719948183
12;AC;2012;5.226942649
17;TO;2012;7.093720461
28;SE;2012;6.069179307
35;SP;2012;3.27284221
13;AM;2012;6.496848299
42;SC;2012;3.722530825
14;RR;2012;4.033024711
11;RO;2012;6.753093761
43;RS;2012;3.703418825
24;RN;2012;4.626355687
32;ES;2012;12.22641173
53;DF;2012;7.650310384
23;CE;2012;3.690338961
29;BA;2012;6.051950734
13;AM;2013;5.107226582
29;BA;2013;5.967118212
23;CE;2013;4.083331319
53;DF;2013;8.255810026
41;PR;2013;3.452218372
33;RJ;2013;5.379171165
24;RN;2013;5.82763246
43;RS;2013;3.065552663
11;RO;2013;5.214055604
27;AL;2013;9.511908991
26;PE;2013;7.235971825
28;SE;2013;6.034244337
25;PB;2013;8.156549278
52;GO;2013;10.19137372
42;SC;2013;3.304528857
14;RR;2013;7.957303384
15;PA;2013;6.137561489
50;MS;2013;5.878108601
31;MG;2013;4.670771149
32;ES;2013;11.13932883
21;MA;2013;3.975636408
17;TO;2013;5.494690534
35;SP;2013;2.773679255
22;PI;2013;2.974179168
12;AC;2013;10.36576866
16;AP;2013;5.584408332
51;MT;2013;6.016496846
23;CE;2014;4.645166912
53;DF;2014;5.639086223
27;AL;2014;9.821923532
51;MT;2014;7.545573776
21;MA;2014;4.508848353
52;GO;2014;10.79311582
42;SC;2014;4.282926013
14;RR;2014;5.479722288
11;RO;2014;6.458147803
43;RS;2014;4.617666286
24;RN;2014;6.882012262
33;RJ;2014;6.331189678
22;PI;2014;4.103884608
41;PR;2014;3.692400746
32;ES;2014;9.307189719
12;AC;2014;5.436278324
25;PB;2014;7.664333477
26;PE;2014;6.479946322
50;MS;2014;6.456895818
31;MG;2014;4.366262313
15;PA;2014;7.090803677
17;TO;2014;5.021158121
28;SE;2014;7.805604424
35;SP;2014;2.748943473
29;BA;2014;5.237868982
13;AM;2014;4.419907817
16;AP;2014;6.716059158
23;CE;2015;4.844083424
32;ES;2015;9.173698407
52;GO;2015;8.712409788
21;MA;2015;4.174771168
51;MT;2015;8.366736897
50;MS;2015;5.355016453
31;MG;2015;4.454089597
15;PA;2015;7.344170549
25;PB;2015;6.572595095
26;PE;2015;6.185416288
17;TO;2015;6.858746749
28;SE;2015;7.557516836
35;SP;2015;2.425147403
53;DF;2015;5.141417546
29;BA;2015;5.325626674
42;SC;2015;4.032294196
14;RR;2015;5.21463435
11;RO;2015;8.224912757
43;RS;2015;5.131329378
24;RN;2015;7.244422033
33;RJ;2015;5.040159035
22;PI;2015;4.392494482
41;PR;2015;2.947797514
13;AM;2015;6.416314549
16;AP;2015;4.497865244
27;AL;2015;7.173240942
12;AC;2015;4.726089364
12;AC;2016;5.789032426
35;SP;2016;2.405468911
42;SC;2016;5.147261029
14;RR;2016;6.098990048
11;RO;2016;5.554172997
43;RS;2016;4.888384318
24;RN;2016;6.524133784
33;RJ;2016;5.904161167
22;PI;2016;3.3960447
26;PE;2016;7.220638378
41;PR;2016;2.450726022
25;PB;2016;6.66457084
15;PA;2016;8.270401668
31;MG;2016;3.94843825
50;MS;2016;6.281662603
51;MT;2016;7.075046412
21;MA;2016;4.77138313
52;GO;2016;8.463000661
32;ES;2016;6.610021411
16;AP;2016;4.786191155
27;AL;2016;7.00505504
53;DF;2016;5.728551624
23;CE;2016;4.601715638
29;BA;2016;5.911795996
13;AM;2016;6.23265989
17;TO;2016;5.098329178
28;SE;2016;5.970602744
