cod;nome;período;valor
22;PI;2003;1.857991087
33;RJ;2003;4.712799322
24;RN;2003;2.58403656
43;RS;2003;3.238531709
11;RO;2003;11.3197839
14;RR;2003;2.806623632
42;SC;2003;1.991588602
28;SE;2003;2.826215979
17;TO;2003;3.109375389
52;GO;2004;5.16253516
17;TO;2004;2.396788304
28;SE;2004;1.888794099
35;SP;2004;3.80944795
42;SC;2004;2.37562115
14;RR;2004;5.473753353
11;RO;2004;6.075486128
43;RS;2004;3.49130331
24;RN;2004;0.692121751
33;RJ;2004;4.852614494
22;PI;2004;2.622792592
26;PE;2004;3.251647308
31;MG;2004;2.381532232
15;PA;2004;1.845658155
25;PB;2004;0.673407929
21;MA;2004;1.109113338
51;MT;2004;6.804703271
12;AC;2004;4.207986759
41;PR;2004;5.126389613
27;AL;2004;1.48247712
50;MS;2004;4.071937564
16;AP;2004;1.301761283
13;AM;2004;2.998742835
29;BA;2004;1.223690651
23;CE;2004;1.03345999
53;DF;2004;1.426734508
32;ES;2004;4.265979973
29;BA;2005;1.370207699
14;RR;2005;3.837372168
11;RO;2005;4.797708066
43;RS;2005;3.995969656
24;RN;2005;1.536977108
27;AL;2005;1.408939368
13;AM;2005;1.952346023
22;PI;2005;2.001971942
26;PE;2005;2.168381251
41;PR;2005;4.695916558
15;PA;2005;3.005280046
17;TO;2005;3.504365856
33;RJ;2005;4.50664996
51;MT;2005;7.063814125
16;AP;2005;2.743785326
12;AC;2005;5.594969004
52;GO;2005;3.464184102
32;ES;2005;4.193821662
53;DF;2005;2.508209909
21;MA;2005;0.955997811
25;PB;2005;0.986385068
23;CE;2005;1.053178262
42;SC;2005;2.007525992
31;MG;2005;3.075593573
50;MS;2005;6.007145341
28;SE;2005;1.297736423
35;SP;2005;3.524014646
52;GO;2006;3.607791025
42;SC;2006;2.583119242
14;RR;2006;20.0120072
21;MA;2006;0.954832827
22;PI;2006;0.975417052
11;RO;2006;6.305588743
43;RS;2006;2.782604461
13;AM;2006;4.571521453
26;PE;2006;2.156884805
41;PR;2006;4.878485877
25;PB;2006;1.210023837
27;AL;2006;1.021139285
12;AC;2006;6.265795025
24;RN;2006;1.698311878
33;RJ;2006;4.707284297
31;MG;2006;2.899244327
15;PA;2006;2.483881384
28;SE;2006;2.73047483
35;SP;2006;3.589099323
16;AP;2006;3.715538382
50;MS;2006;4.604124661
17;TO;2006;2.445660481
29;BA;2006;1.349302218
51;MT;2006;5.372692141
23;CE;2006;1.136556608
53;DF;2006;1.636051299
32;ES;2006;5.674614997
17;TO;2007;1.1313945
28;SE;2007;2.747101808
35;SP;2007;2.67997849
42;SC;2007;2.22843543
11;RO;2007;2.738169397
25;PB;2007;1.102118133
14;RR;2007;15.04013837
43;RS;2007;3.475534504
24;RN;2007;1.791458003
33;RJ;2007;3.9719449
12;AC;2007;7.702528355
27;AL;2007;2.107614812
16;AP;2007;3.899661704
13;AM;2007;1.545564341
29;BA;2007;1.614222375
23;CE;2007;1.763973776
53;DF;2007;2.31705926
32;ES;2007;3.989015249
52;GO;2007;4.032455734
22;PI;2007;2.246517897
26;PE;2007;1.960868687
41;PR;2007;4.9806593
15;PA;2007;2.901471604
31;MG;2007;2.760278455
50;MS;2007;6.110774235
51;MT;2007;7.213420481
21;MA;2007;1.454947549
21;MA;2008;1.356634281
35;SP;2008;3.113170298
14;RR;2008;17.68103414
42;SC;2008;2.672613834
29;BA;2008;2.143397045
23;CE;2008;1.198666284
53;DF;2008;1.224512644
32;ES;2008;3.724177484
52;GO;2008;3.756562485
28;SE;2008;2.203972109
22;PI;2008;1.56012325
26;PE;2008;2.479120298
41;PR;2008;6.083847385
25;PB;2008;1.021263993
15;PA;2008;3.202265781
31;MG;2008;2.768587317
50;MS;2008;5.914268016
12;AC;2008;5.47819132
16;AP;2008;0
27;AL;2008;0.565515967
17;TO;2008;2.466395363
13;AM;2008;1.588144276
33;RJ;2008;2.847389554
24;RN;2008;1.139093022
43;RS;2008;4.006158162
11;RO;2008;5.072521202
51;MT;2008;4.472434893
15;PA;2009;2.671743754
31;MG;2009;2.804501991
52;GO;2009;3.473876066
32;ES;2009;3.942639523
50;MS;2009;6.259594785
51;MT;2009;6.288017686
21;MA;2009;2.189893756
27;AL;2009;0.429300626
28;SE;2009;2.651402445
17;TO;2009;4.591368228
35;SP;2009;2.850275576
16;AP;2009;2.115081589
13;AM;2009;1.691470879
29;BA;2009;1.776043176
23;CE;2009;1.746871353
53;DF;2009;2.42822008
42;SC;2009;2.975708781
14;RR;2009;16.30016004
11;RO;2009;5.123860795
43;RS;2009;4.01804057
24;RN;2009;2.804433645
33;RJ;2009;3.00664136
12;AC;2009;5.640157924
22;PI;2009;1.812715422
26;PE;2009;2.300415663
41;PR;2009;6.753522554
25;PB;2009;1.363880622
28;SE;2010;1.893760061
35;SP;2010;2.908209467
17;TO;2010;1.570598398
22;PI;2010;2.494008145
26;PE;2010;1.593844025
25;PB;2010;1.035681828
15;PA;2010;3.409550036
31;MG;2010;2.923474024
50;MS;2010;4.89818819
21;MA;2010;2.108896379
52;GO;2010;3.487919627
32;ES;2010;4.094848741
53;DF;2010;2.483511553
23;CE;2010;1.769500883
29;BA;2010;2.362473127
13;AM;2010;1.100441717
16;AP;2010;2.227655226
27;AL;2010;1.225551524
12;AC;2010;2.741090314
51;MT;2010;4.320874811
24;RN;2010;1.903122292
41;PR;2010;7.044836651
33;RJ;2010;2.746620503
43;RS;2010;3.945628808
11;RO;2010;3.566975642
14;RR;2010;2.813236277
42;SC;2010;3.356194732
25;PB;2011;2.217639101
26;PE;2011;1.158145291
53;DF;2011;2.533999142
29;BA;2011;2.280712358
13;AM;2011;3.031007204
16;AP;2011;3.529328722
24;RN;2011;1.447381752
27;AL;2011;1.363786026
12;AC;2011;3.555207935
28;SE;2011;3.058966681
42;SC;2011;2.389372073
14;RR;2011;1.338670165
11;RO;2011;4.320707608
22;PI;2011;0.962091201
43;RS;2011;3.790795275
21;MA;2011;2.382563448
51;MT;2011;4.506489345
50;MS;2011;5.364064719
31;MG;2011;3.340527277
15;PA;2011;3.003664471
23;CE;2011;1.480953092
41;PR;2011;5.531653504
33;RJ;2011;2.823547407
35;SP;2011;2.590495554
17;TO;2011;5.294061026
52;GO;2011;4.598572109
32;ES;2011;4.711513998
15;PA;2012;3.207671801
35;SP;2012;2.521411211
17;TO;2012;5.170066464
12;AC;2012;0.900090009
24;RN;2012;2.029964818
33;RJ;2012;2.992319792
41;PR;2012;6.190509948
43;RS;2012;4.331666714
11;RO;2012;4.197041409
21;MA;2012;2.143019783
51;MT;2012;5.70397665
50;MS;2012;4.839839136
31;MG;2012;3.135041267
27;AL;2012;2.381486325
25;PB;2012;1.080730574
26;PE;2012;1.194847816
22;PI;2012;1.22464975
32;ES;2012;2.109694169
53;DF;2012;1.80563193
23;CE;2012;1.688004778
52;GO;2012;4.981520048
29;BA;2012;2.635929222
13;AM;2012;5.720508226
16;AP;2012;2.547932989
14;RR;2012;15.32707988
42;SC;2012;2.96287724
28;SE;2012;3.225031982
15;PA;2013;3.951663255
21;MA;2013;3.106563223
50;MS;2013;5.385686429
31;MG;2013;3.07974893
25;PB;2013;1.537739984
26;PE;2013;1.544246082
22;PI;2013;2.34601904
27;AL;2013;3.556918602
12;AC;2013;2.67830838
17;TO;2013;3.668224789
35;SP;2013;2.709843598
28;SE;2013;2.52299871
42;SC;2013;2.810920357
14;RR;2013;31.04534098
51;MT;2013;4.949829938
33;RJ;2013;3.161238873
11;RO;2013;6.295544329
43;RS;2013;3.685157994
24;RN;2013;2.84308987
41;PR;2013;5.675467119
52;GO;2013;4.870126276
32;ES;2013;4.468929766
53;DF;2013;1.742213395
23;CE;2013;2.304581644
29;BA;2013;2.483426087
13;AM;2013;4.281963397
16;AP;2013;1.979179037
12;AC;2014;3.935729537
21;MA;2014;2.929728372
52;GO;2014;5.680640304
31;MG;2014;2.993405591
51;MT;2014;5.622495434
50;MS;2014;6.163413668
22;PI;2014;0.980207167
27;AL;2014;0.773772217
16;AP;2014;1.055787829
13;AM;2014;2.56930198
28;SE;2014;2.964212079
42;SC;2014;2.968757538
14;RR;2014;20.18134379
11;RO;2014;5.260407717
43;RS;2014;4.141759758
24;RN;2014;2.821818299
33;RJ;2014;3.831209076
41;PR;2014;5.482947029
29;BA;2014;2.974823474
15;PA;2014;2.326052788
17;TO;2014;3.433554988
25;PB;2014;1.691488171
35;SP;2014;2.533681921
23;CE;2014;1.74698732
32;ES;2014;3.046974598
53;DF;2014;1.992074608
26;PE;2014;1.912309595
35;SP;2015;2.337588973
26;PE;2015;1.900997251
22;PI;2015;2.22424876
27;AL;2015;0.204010021
51;MT;2015;5.253839243
21;MA;2015;3.650542984
17;TO;2015;4.399351096
53;DF;2015;1.960796144
23;CE;2015;1.535926416
52;GO;2015;5.507665438
12;AC;2015;4.756604545
28;SE;2015;1.574966847
42;SC;2015;2.622443201
14;RR;2015;27.5174412
11;RO;2015;4.591465525
43;RS;2015;4.697427726
24;RN;2015;1.198457984
33;RJ;2015;3.620862832
41;PR;2015;4.782068976
29;BA;2015;2.5302348
13;AM;2015;3.905699066
16;AP;2015;3.061193253
32;ES;2015;2.716880659
50;MS;2015;3.143230738
31;MG;2015;3.010441467
15;PA;2015;2.345903466
25;PB;2015;1.738102687
12;AC;2016;5.169507925
14;RR;2016;21.91887507
11;RO;2016;6.555117686
43;RS;2016;5.207524964
24;RN;2016;2.792694772
33;RJ;2016;3.549497236
22;PI;2016;0.786685506
26;PE;2016;2.449210192
51;MT;2016;4.784039246
50;MS;2016;5.618235053
31;MG;2016;2.678520518
15;PA;2016;1.709094343
25;PB;2016;1.922865859
27;AL;2016;1.325462088
16;AP;2016;2.315980383
13;AM;2016;5.43372585
29;BA;2016;3.352147959
23;CE;2016;1.02585035
53;DF;2016;1.749011824
32;ES;2016;2.198978569
52;GO;2016;4.136339515
21;MA;2016;3.312145903
41;PR;2016;4.754267739
17;TO;2016;5.661106062
28;SE;2016;1.844618633
35;SP;2016;2.025618182
42;SC;2016;2.696820864
