cod;nome;período;valor
26;PE;2003;34.04425753
22;PI;2003;8.29814306
41;PR;2003;52.3531739
33;RJ;2003;60.26051641
24;RN;2003;17.12220179
11;RO;2003;89.75579196
14;RR;2003;59.18660692
43;RS;2003;31.32899112
42;SC;2003;17.50352942
28;SE;2003;21.73615528
35;SP;2003;54.95386283
17;TO;2003;23.90675075
12;AC;2004;37.72102161
27;AL;2004;8.364717234
13;AM;2004;15.28988901
16;AP;2004;15.75409606
29;BA;2004;9.588382467
23;CE;2004;9.870997903
53;DF;2004;21.63245811
32;ES;2004;32.07283784
52;GO;2004;35.00344924
21;MA;2004;10.44832575
31;MG;2004;24.14803221
50;MS;2004;47.12834491
51;MT;2004;43.33485808
15;PA;2004;20.80003025
25;PB;2004;6.189689216
26;PE;2004;26.61674426
22;PI;2004;11.45934796
41;PR;2004;54.62805961
33;RJ;2004;56.11973963
24;RN;2004;11.18334452
11;RO;2004;54.45815983
14;RR;2004;27.76413301
43;RS;2004;31.41981337
42;SC;2004;16.63115182
28;SE;2004;15.27308634
35;SP;2004;43.73471891
17;TO;2004;28.90693252
12;AC;2005;33.12734918
27;AL;2005;13.09279789
13;AM;2005;18.70758905
16;AP;2005;34.1839438
29;BA;2005;10.60997451
23;CE;2005;10.22678261
53;DF;2005;16.42685487
32;ES;2005;32.63952631
52;GO;2005;30.39401078
21;MA;2005;16.96631794
31;MG;2005;23.45108957
50;MS;2005;39.90007633
51;MT;2005;42.83479544
15;PA;2005;20.84585766
25;PB;2005;7.011902296
26;PE;2005;27.36025124
22;PI;2005;12.1929434
41;PR;2005;57.09479126
33;RJ;2005;56.69510119
24;RN;2005;11.76353485
11;RO;2005;50.97033831
14;RR;2005;34.36163714
43;RS;2005;32.17076012
42;SC;2005;16.67507006
28;SE;2005;26.38028131
35;SP;2005;34.16069415
17;TO;2005;20.87159793
12;AC;2006;41.92188555
27;AL;2006;12.36214711
13;AM;2006;23.96581292
16;AP;2006;17.50226734
29;BA;2006;12.66736672
23;CE;2006;11.19222957
53;DF;2006;14.78230938
32;ES;2006;30.46003312
52;GO;2006;27.65585784
21;MA;2006;18.10377081
31;MG;2006;25.59611329
50;MS;2006;43.07367223
51;MT;2006;38.68606079
15;PA;2006;18.22312711
25;PB;2006;5.854124462
26;PE;2006;23.78585413
22;PI;2006;13.89176248
41;PR;2006;63.22652056
33;RJ;2006;55.91519453
24;RN;2006;12.59153246
11;RO;2006;40.16451385
14;RR;2006;64.08533686
43;RS;2006;34.25842847
42;SC;2006;17.26000727
28;SE;2006;28.18071253
35;SP;2006;31.71109699
17;TO;2006;21.13731171
12;AC;2007;28.42306641
27;AL;2007;14.38788407
13;AM;2007;9.354398783
16;AP;2007;20.99024571
29;BA;2007;16.3666581
23;CE;2007;13.70386612
53;DF;2007;19.20809519
32;ES;2007;33.89811748
52;GO;2007;29.56576475
21;MA;2007;17.87514213
31;MG;2007;23.80592486
50;MS;2007;46.47013531
51;MT;2007;43.37895668
15;PA;2007;19.89291788
25;PB;2007;5.001391012
26;PE;2007;16.04390029
22;PI;2007;15.06477855
41;PR;2007;61.85179252
33;RJ;2007;47.51783054
24;RN;2007;14.74734636
11;RO;2007;34.61838752
14;RR;2007;35.725769
43;RS;2007;36.21093722
42;SC;2007;17.2600678
28;SE;2007;22.98578364
35;SP;2007;24.55106908
17;TO;2007;16.8046775
12;AC;2008;22.31229779
27;AL;2008;12.26788602
13;AM;2008;10.78850485
16;AP;2008;12.57888006
29;BA;2008;20.74037123
23;CE;2008;13.2818661
53;DF;2008;20.29851241
32;ES;2008;30.22822308
52;GO;2008;30.18642606
21;MA;2008;16.85560946
31;MG;2008;21.62212003
50;MS;2008;47.5173898
51;MT;2008;34.42919335
15;PA;2008;25.397623
25;PB;2008;6.664921092
26;PE;2008;24.16297458
22;PI;2008;13.18051576
41;PR;2008;65.1397914
33;RJ;2008;41.20072547
24;RN;2008;16.09734567
11;RO;2008;40.85746193
14;RR;2008;34.9277547
43;RS;2008;39.34239134
42;SC;2008;22.78126605
28;SE;2008;22.10162668
35;SP;2008;24.93102328
17;TO;2008;22.47928261
12;AC;2009;11.07726392
27;AL;2009;11.51912174
13;AM;2009;11.46423005
16;AP;2009;11.46190191
29;BA;2009;18.44592189
23;CE;2009;13.58087616
53;DF;2009;21.2679765
32;ES;2009;30.54900325
52;GO;2009;30.84156057
21;MA;2009;18.87065759
31;MG;2009;21.86122645
50;MS;2009;44.34511424
51;MT;2009;34.38738625
15;PA;2009;23.66004644
25;PB;2009;6.22108523
26;PE;2009;22.31672053
22;PI;2009;13.29668153
41;PR;2009;73.34581136
33;RJ;2009;36.86244508
24;RN;2009;20.19439298
11;RO;2009;44.86602017
14;RR;2009;42.81385852
43;RS;2009;36.60792657
42;SC;2009;22.84305837
28;SE;2009;24.05233789
35;SP;2009;25.49406626
17;TO;2009;27.7387599
12;AC;2010;25.11717161
27;AL;2010;9.92890197
13;AM;2010;18.09756371
16;AP;2010;34.20535051
29;BA;2010;21.02669155
23;CE;2010;20.91087623
53;DF;2010;16.50879725
32;ES;2010;31.88355188
52;GO;2010;28.43121601
21;MA;2010;17.69730163
31;MG;2010;18.22449306
50;MS;2010;37.51259943
51;MT;2010;36.22371902
15;PA;2010;29.15487912
25;PB;2010;7.45639755
26;PE;2010;15.55135699
22;PI;2010;11.93797031
41;PR;2010;70.67177371
33;RJ;2010;40.99851501
24;RN;2010;15.6932074
11;RO;2010;43.94601685
14;RR;2010;17.08870592
43;RS;2010;33.03045842
42;SC;2010;21.52136703
28;SE;2010;19.49599114
35;SP;2010;21.95145162
17;TO;2010;21.33998242
12;AC;2011;11.03022281
27;AL;2011;14.99958583
13;AM;2011;28.36154694
16;AP;2011;32.65217273
29;BA;2011;24.5070094
23;CE;2011;18.19882396
53;DF;2011;17.53554679
32;ES;2011;27.45369068
52;GO;2011;30.82778905
21;MA;2011;24.51493079
31;MG;2011;23.45070622
50;MS;2011;33.10049558
51;MT;2011;38.45313376
15;PA;2011;26.45938119
25;PB;2011;10.34313757
26;PE;2011;13.6754942
22;PI;2011;13.23355407
41;PR;2011;66.93120953
33;RJ;2011;35.82608459
24;RN;2011;20.60390032
11;RO;2011;32.57526643
14;RR;2011;20.58460272
43;RS;2011;32.61174504
42;SC;2011;22.29241702
28;SE;2011;18.61709201
35;SP;2011;21.18233007
17;TO;2011;27.3164043
12;AC;2012;15.02775715
27;AL;2012;17.25213643
13;AM;2012;27.53943146
16;AP;2012;34.73301281
29;BA;2012;26.05960326
23;CE;2012;17.55887538
53;DF;2012;15.90687388
32;ES;2012;24.08487786
52;GO;2012;42.38964797
21;MA;2012;24.32797505
31;MG;2012;25.28003604
50;MS;2012;31.35418066
51;MT;2012;35.50390299
15;PA;2012;29.13211348
25;PB;2012;13.16634293
